BrandAAIAID|BrandLabel|PartNumber|EXPI_PTS|ACESApplications|QuantityPerApplication|QuantityPerApplicationUOM|MinimumOrderQuantity|MinimumOrderQuantityUOM|PartTerminologyID|DESC_DES|DESC_SHO|DESC_MKT|DESC_EXT|PARTRELEASEDATE|EXPI_NPC|EXPI_NPD|EXPI_LIF|EXPI_LIS|BillableWeight|ItemLevelGTIN|EA_QuantityofEaches|EA_PackageUOM|EA_Height|EA_Width|EA_Length|EA_Weight|EA_WeightUOM|EA_DimensionalWeight|EA_DimensionalWeightUOM|EXPI_WD1|EXPI_WD2|EXPI_WS1|EXPI_WS2|EXPI_WT1|EXPI_WT2|PK_PackageLevelGTIN|PK_QuantityofEaches|PK_PackageUOM|PK_Height|PK_Width|PK_Length|PK_Weight|PK_WeightUOM|CA_PackageLevelGTIN|CA_QuantityofEaches|CA_PackageUOM|CA_Height|CA_Width|CA_Length|CA_Weight|CA_WeightUOM|PL_PackageLevelGTIN|PL_FootprintSize|PL_PackageUOM|PL_FootprintSizeUOM|PL_CartonPerLayer|PL_PLM|PL_QuantityofEaches|PL_Weight|PL_WeightUOM|COUNTRYCODE|EXPI_CTO|CURRENCYCODE|EXPI_EMS|FCCODE|EXPI_REM|HarzardousMaterialCode|EXPI_HSB|EXPI_HAC|EXPI_HTS|EXPI_NAF|EXPI_MSR|msdssheetno|PRICEEFFECTIVEDATE|PriceReleaseDate|PriceSheetNumber|USD_DealerPrice|USD_InstallerPrice|USD_JobberPrice|USD_ListPrice|USD_UnilateralPrice|USD_NSJobberPrice|USD_NSDealerPrice|USD_RacerPrice|USD_RetailPrice|USD_RetailMapPrice|USD_WholesaleMAPPrice|USD_PromoPrice|USD_StockDealerPrice|USD_TradePrice|USD_UserPrice|USD_WDPrice|USD_JobberCorePrice|USD_WDCorePrice|USD_FederalExciseTax|CAD_JobberPrice|CAD_ListPrice|CAD_UnilateralPrice|CAD_RetailPrice|CAD_RetailMapPrice|CAD_WholesaleMAPPrice|CAD_WDPrice|CAD_JobberCorePrice|ModifyDate|partterminologyname
BKDK|CURT|16679||N|||||20234|S25 5th Wheel Slider w/Puck System Adapter with Rails; Select Chevy; Ford; GMC|S25 5th Wheel Slider|The CURT S25 5th Wheel Slider Kit with Puck System Adapter and Rails is designed to deliver a smooth, quiet towing experience by eliminating chucking and ensuring a secure connection in any position. Its automatic latching mechanism locks the hitch in both directions, so you only need to step out of your truck once—saving you time and effort. The easy-to-reach lever arm and ergonomic lift motion make hitch adjustments simpler and more comfortable compared to traditional pull-out styles. Built for versatility and safety, the S25 slider provides 12 inches of rearward movement, giving short-bed truck owners the extra turning clearance they need. With an impressive 25,000-lb. weight capacity, it meets SAE J2638 safety standards and is coated with a durable carbide powder finish for long-lasting protection. This kit is compatible with all industry-standard rails and CURT puck system adapters, making it easy to transfer the hitch between trucks without complex reconfiguration or disassembly. For added convenience, the quarter-turn anchoring system allows quick installation and removal, while adjustable anchors reduce chucking between the legs and puck system for a more stable ride. Whether you're upgrading to a puck-equipped truck or converting a Chevy, Ford, or GMC puck system to standard rails, this kit provides unmatched reliability. Backed by a limited lifetime warranty, the S25 5th Wheel Slider Kit ensures secure, hassle-free towing every time.|CURT 16679 S25 5th Wheel Slider Kit with Puck System Adapter with Rails; Select Chevy Silverado 2500 HD; 3500 HD; Ford F-250 Super Duty; F-350 Super Duty; F-450 Super Duty; GMC Sierra 2500 HD; 3500 HD||||2|Available to Order|211.000|612314058822|1|EA|13.3900|38.0000|45.0000|211.0000|PG|211.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD||||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1229.1700|1733.9500|||||1733.9500|1314.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Slider
BKDK|CURT|16680||Y|||||15606|E16 5th Wheel Hitch w/S20 Slider/Puck System Adapter; Select Chevy; Ford; GMC|E16 5th Wheel Hitch|The CURT E16 5th Wheel Hitch Kit with S20 Slider and Puck System Adapter with Rails is engineered for dependable towing performance. Its dual-axis pivot provides 10 degrees of lateral movement, making it easy to navigate uneven terrain. The anti-rattle skid plate reduces noise, while the automatic locking mechanism ensures secure, hassle-free coupling. Featuring a simple, ergonomic single-handle design with minimal moving parts, this hitch balances durability with ease of use. This versatile 5th wheel hitch kit converts Chevy, Ford, and GMC puck systems into standard rails for broad compatibility. The quarter-turn anchoring system enables quick installation and removal, while adjustable anchors eliminate chucking for a more stable, quieter ride. With four height adjustment positions, the 5th wheel hitch kit easily adapts to different truck beds. The S20 slider ensures smooth, bind-free movement and automatically latches in both directions, streamlining the towing process. Tested to SAE J2638 standards, the CURT E16 5th wheel hitch kit is built to handle the most demanding conditions. Its heavy-duty carbide black powder coat finish provides excellent corrosion resistance, keeping it in top condition for years. Plus, its solid, quiet design enhances towing stability, while the easy-to-reach lever arm offers greater control and comfort. Backed by a limited lifetime warranty, this kit — complete with the E16 hitch head, puck system adapter with rails, and S20 slider — delivers safety, reliability, and long-lasting performance for every haul.|CURT 16680 E16 5th Wheel Hitch Kit with S20 5th Wheel Slider and Puck System Adapter with Rails; Fits Select Chevy; Ford; GMC||||2|Available to Order|253.000|612314058839|1|EA|13.3900|38.0000|60.0000|253.0000|PG|253.000|PG|||||||||||||||||||||||||||||||||CN|USD||||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1421.6300|2004.9500|||||2004.9500|1518.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16681||Y|||||15606|A16 5th Wheel Hitch w/S20 Slider/Puck System Adapter; Select Chevy; Ford; GMC|A16 5th Wheel Hitch|The CURT A16 5th Wheel Hitch Kit with S20 Slider and Puck System is built for a smooth, stable towing experience. Featuring a cast yoke with poly-torsion inserts and a fully articulating torsion head, it absorbs shock and reduces noise for quieter, more controlled towing. Its high-strength interlocking jaws wrap securely around the kingpin, virtually eliminating rattling for a steady, reliable connection. Convenience is at the heart of this hitch. The lockable handle automatically resets to the ready-to-couple position after uncoupling, while the extra-wide head opening simplifies the hookup process. A three-position coupling indicator clearly shows your hitch status at a glance, and multiple height adjustments ensure a perfect fit for different truck beds. It's also compatible with most pivoting pin boxes, giving you maximum versatility. Installing and removing the A16 hitch is quick and hassle-free. The quarter-turn anchoring system converts Chevy, Ford, and GMC puck systems to standard rails in no time. The S20 slider moves smoothly between positions without binding and locks automatically for safe, secure towing. With a limited lifetime warranty, this hitch kit is built for long-lasting performance and peace of mind. Kit includes A16 5th wheel hitch head, S20 5th wheel slider, and puck system 5th wheel adapter with rails.|CURT 16681 A16 5th Wheel Hitch Kit with S20 Slider and Puck System with Rails; Fits Select Chevrolet; Ford; GMC||||2|Available to Order|275.000|612314058846|1|EA|14.2500|37.0000|60.0000|275.0000|PG|275.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD||||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1650.1600|2327.9500|||||2327.9500|1765.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16682||Y|||||15606|A20 5th Wheel Hitch w/S20 Slider/Puck System Adapter; Select Chevy; Ford; GMC|A20 5th Wheel Hitch|The Curt A20 5th Wheel Hitch Kit with S20 Slider and puck system adapter delivers a quiet, controlled towing experience with unmatched versatility. Its cast yoke with poly-torsion inserts dampens shock and reduces noise, while the fully articulating torsion head provides smooth, stable coupling. Compatible with kingpin extension and pivoting pin boxes, this hitch easily adapts to a variety of towing setups for added convenience. High-strength interlocking jaws wrap securely around the kingpin to reduce rattle and noise. The extra-wide head opening simplifies coupling, and the lockable handle automatically resets to the ready position after uncoupling. Moving or adjusting the hitch is a breeze, thanks to the one-pin head removal and easy leg-to-body attachment. Three height adjustment options allow for a customized fit to match your truck bed perfectly. Designed for quick setup and seamless operation, the puck system adapter converts Chevy, Ford, and GMC puck systems to standard rails for greater flexibility. The quarter-turn anchoring system ensures fast installation and removal, while the S20 Slider glides smoothly with no binding and latches automatically in both directions. Backed by a limited lifetime warranty, this hitch kit is built for dependable, quiet towing mile after mile.|CURT 16682 A20 5th Wheel Hitch Kit with S20 Slider and Puck System Adapter With Rails; Fits Select Chevrolet; Ford; GMC||||2|Available to Order|293.000|612314058853|1|EA|14.0000|38.0000|61.0000|293.0000|PG|293.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD||||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1791.5800|2526.9500|||||2526.9500|1916.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16697||Y|1|EA|1|EA|15606|E16 Sliding 5th Wheel Hitch; 16K; Select Silverado; Sierra; 6.5ft. Bed Puck Syst|E16 Sliding 5th Whee|The CURT E16 5th wheel trailer hitch is an economical choice that offers a variety of features for smooth, safe 5th wheel towing. The E16 has a gross trailer weight rating of 16,000 lbs. and can withstand a vertical load up to 4,000 lbs. It comes with a dual-pivoting head, 10 degrees of lateral movement and an anti-rattle skid plate to provide a smoother, quieter ride. The E16 also comes with easy, single-handle operation and a durable carbide black powder coat for long-lasting protection against the elements. With four height adjustment settings, the E16 is quick and simple to install, and it is backed by a limited lifetime warranty. This 16K 5th wheel hitch comes with the CURT R16 slider and the CURT OEM puck system 5th wheel slider adapter. It is designed to be mounted on select Chevrolet or GMC short-bed pickup trucks with the truck bed puck system (year range specific). Using a set of quarter-turn anchors, the adapter quickly and easily drop into the pucks, instantly mounting the E16 hitch and slider and equipping the truck for 5th wheel towing. Once installed, the S20 slider can safely move the coupling point 12 in. toward the rear, allowing your short-bed truck to make turns without obstruction. The slider is comfortable and easy to operate, featuring a lift-style lever that is easily accessible over the side of the truck wall. The lever moves in a more user-friendly, ergonomic motion compared to traditional, pull-out-style levers. Best of all, the slider automatically latches into place in both directions, meaning you only have to get out of the truck once to complete the operation. This E16 hitch with puck system slider is only intended to fit select Chevrolet or GMC trucks with a year-specific puck system and cannot be installed without it.|CURT 16697 E16 5th Wheel Slider Hitch; 16;000 lbs; Select Chevy Silverado; GMC Sierra 2500; 3500 HD; 6.5-Foot Bed Puck System||N|New Item 3 Months, 6 Months, etc|2|Available to Order|247.000|612314055227|1|EA|13.3700|32.0000|65.7100|247.0000|PG|247.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||1|1|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1250.8900|1764.9500|||||1764.9500|1298.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16698||Y|1|EA|1|EA|15606|A20 Sliding 5th Wheel Hitch; 20K; Select Silverado; Sierra; 6.5ft. Bed Puck Syst|A20 Sliding 5th Whee|The CURT A20 5th wheel hitch uses a patented cast yoke to allow for unimpeded head movement, while providing exceptional stability for the trailer. The yoke has a set of poly-torsion inserts to suppress shock loads and reduce excessive noise, and the head features high-strength, interlocking jaws to give the trailer stability and the freedom to pivot and swivel as needed. The A20 is also fast and simple to operate. It has a lockable, single-throw handle that self-resets to the ready-to-couple position after uncoupling, and it is equipped with a coupling indicator that shows the coupling status. This 20K 5th wheel hitch comes with the CURT S20 slider and the CURT OEM puck system 5th wheel slider adapter. It is designed to be mounted on select Chevrolet or GMC short-bed pickup trucks with the truck bed puck system (year range specific). Using a set of quarter-turn anchors, the adapter quickly and easily drop into the pucks, instantly mounting the A20 hitch and slider and equipping the truck for 5th wheel towing. Once installed, the S20 slider can safely move the coupling point 12 in. toward the rear, allowing your short-bed truck to make turns without obstruction. The slider is comfortable and easy to operate, featuring a lift-style lever that is easily accessible over the side of the truck wall. The lever moves in a more user-friendly, ergonomic motion compared to traditional, pull-out-style levers. Best of all, the slider automatically latches into place in both directions, meaning you only have to get out of the truck once to complete the operation. This A20 hitch with puck system slider is only intended to fit select Chevrolet or GMC trucks with a year-specific puck system and cannot be installed without it.|CURT 16698 A20 5th Wheel Slider Hitch; 20;000 lbs; Select Chevy Silverado; GMC Sierra 2500; 3500 HD; 6.5-Foot Bed Puck System||N|New Item 3 Months, 6 Months, etc|2|Available to Order|288.000|612314051076|1|EA|14.5000|32.0000|57.7100|288.0000|PG|288.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||1|1|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||1620.8400|2285.9500|||||2285.9500|1565.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16721||N|1|EA|1|EA|20227|10in. 5th Wheel Lube Plate|10in. 5th Wheel Lube|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. Protect your 5th wheel hitch and 5th wheel trailer with a CURT lube plate. This 10 in. disc easily slides onto the kingpin of your 5th wheel trailer, eliminating messy grease deposits and reducing normal wear and tear when towing with your 5th wheel.|CURT 16721 5th Wheel Hitch Lube Plate; 10-Inch Diameter||||2|Available to Order|0.440|612314167210|1|EA|0.2500|10.0000|10.0000|0.4400|PG|0.440|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|3926909985||3926909989|B|N||1/31/2024 12:00:00 AM||J24|||12.2200|17.9500|||||17.9500|12.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Lube Plate
BKDK|CURT|16721025||N|1|EA|1|EA|20227|10in. 5th Wheel Lube Plates (25-Pack)|10in. 5th Wheel Lube|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. Protect your 5th wheel hitch and 5th wheel trailer with a CURT lube plate. These 10 in. discs easily slide onto the kingpin of your 5th wheel trailer, eliminating messy grease deposits and reducing normal wear and tear when towing with your 5th wheel.|CURT 16721025 5th Wheel Hitch Lube Plates; 10-Inch Diameter; 25-Pack||||2|Available to Order|11.000|612314029020|1|EA|8.0000|10.0000|10.0000|11.0000|PG|11.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|3926909985||3926909989|B|N||1/31/2024 12:00:00 AM||J24|||221.8800|313.9500|||||313.9500|236.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Lube Plate
BKDK|CURT|16722||N|1|EA|1|EA|20227|12in. 5th Wheel Lube Plate|12in. 5th Wheel Lube|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. Protect your 5th wheel hitch and 5th wheel trailer with a CURT lube plate. This 12 in. disc easily slides onto the kingpin of your 5th wheel trailer, eliminating messy grease deposits and reducing normal wear and tear when towing with your 5th wheel.|CURT 16722 5th Wheel Hitch Lube Plate; 12-Inch Diameter||||2|Available to Order|0.590|612314167227|1|EA|0.2500|12.0000|12.0000|0.5900|PG|0.590|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||14.3900|20.9500|||||20.9500|14.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Lube Plate
BKDK|CURT|168687||N|||||1664|Outer Bearing Race-8;000-lb. Axles|Outer Bearing Race-8|Lippert, the unparalleled authority in axles and chassis, boasts a legacy dating back to our establishment in 1956. With an unrivaled commitment to excellence, producing over 5,000 axles daily, we cement our position as the industry leader. We offer genuine replacement parts crafted to the highest standards, ensuring exceptional performance and durability for every component, from bearings to brakes. We offer a universal application for our replacement parts, compatible with competitor axles. This versatility not only streamlines the purchasing process but also provides peace of mind, knowing that Lippert parts are designed to seamlessly integrate with a wide range of trailer systems. Choosing Lippert means choosing unwavering dedication to customer satisfaction. We prioritize speed and efficiency, providing swift delivery to your doorstep, minimizing downtime and getting you back on the road quickly. With Lippert, you can always have peace of mind that your journey will be smoother, safer and hassle-free.|CURT 168687 Outer Bearing Race-8;000-lb. Axles||||A|Available Only While Supplies Last|0.340|848150067326|1|EA|0.7000|3.0000|3.0000|0.3400|PG|0.340|PG|||||||||||||||||||||||||||||||||CN|USD||||N|8482991550||8482991550|B|N||1/31/2024 12:00:00 AM||J24|||2.8300|4.9500|||||4.9500|2.9500|||||||||||||||||||Drive Axle Shaft Bearing
BKDK|CURT|16900||N|1|EA|1|EA|14535|5th Wheel Rail Sound Dampening Pads|5th Wheel Rail Sound|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. CURT 5th wheel rail sound dampeners are made to fit between a 5th wheel hitch and its mounting rails. These neoprene pads are made to eliminate the clanking and rattling noises common while driving with a 5th wheel hitch. Each pack includes four sound-dampening pads.|CURT 16900 5th Wheel Rail Sound Dampening Pads; 4-Pack||||2|Available to Order|0.100|612314004430|1|EA|1.0000|1.7500|3.5000|0.1000|PG|0.100|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|4016996050||4016996050|B|N||1/31/2024 12:00:00 AM||J24|||3.7800|5.9500|||||5.9500|3.9500|||||||||||||||||||Sound Dampening Sheet
BKDK|CURT|16901||N|1|EA|1|EA|15606|5th Wheel Rail Sound Dampening Pads (Packaged)|5th Wheel Rail Sound|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. CURT 5th wheel rail sound dampeners are made to fit between a 5th wheel hitch and its mounting rails. These neoprene pads are made to eliminate the clanking and rattling noises common while driving with a 5th wheel hitch. Each pack includes four sound-dampening pads.|CURT 16901 5th Wheel Rail Sound Dampening Pads; 4-Pack||||2|Available to Order|0.180|612314169016|1|EA|1.5000|3.0000|6.7500|0.1500|PG|0.180|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|4016996050||4016996050|B|N||1/31/2024 12:00:00 AM||J24|||6.3100|9.9500|||||9.9500|6.9500|||||||||||||||||||Fifth Wheel Trailer Hitch
BKDK|CURT|16902||N|1|EA|1|EA|19997|Replacement 5th Wheel Pins/Clips (1/2in. Diameter)|Replacement 5th Whee|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. This set of replacement 5th wheel pins and clips is designed to mount 5th wheel legs or a 5th wheel roller on a pair of 5th wheel base rails. Four pins and four clips are included and come with a durable zinc finish.|CURT 16902 Replacement 5th Wheel Pins/Clips; 1/2-Inch Diameter||||2|Available to Order|1.450|612314612529|1|EA|1.2500|3.2500|6.5000|1.4500|PG|1.450|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|7318290000||7318290000|B|N||1/31/2024 12:00:00 AM||J24|||13.5200|19.9500|||||19.9500|13.9500|||||||||||||||||||Trailer Hitch Pin
BKDK|CURT|16904||N|1|EA|1|EA|20228|Replacement Q20 5th Wheel Legs|Replacement Q20 5th|Like the other 5th wheel hitches of the CURT Q-Series, the CURT Q20 is a specialist in its class. It features a gross trailer weight capacity of 20,000 lbs. and can accept a vertical load limit of 5,000 lbs., giving it the capability to tow most large recreational vehicles, campers and many other 5th wheel trailers. Also like the Q24, the Q20 5th wheel has a superior hitch head, pivoting on a spherical axial bearing to ensure smooth, quiet towing and unimpeded head movement. These replacement 5th wheel legs are designed to accept the CURT Q20 hitch head and install in your truck bed with the utmost security and simplicity. The secret to their superior installation is a four-point mounting system that uses solid hitch pins and clips to lock into place. They offer a gross trailer weight capacity of 20,000 lbs. and are the perfect match for the CURT Q20.|CURT 16904 Replacement Legs for Q20 5th Wheel Hitch Head||||A|Available Only While Supplies Last|29.100|612314032624|1|EA|6.5000|11.1300|25.7500|29.1000|PG|29.100|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||117.0600|165.9500|||||165.9500|124.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16906||N|1|EA|1|EA|20228|Replacement A20 5th Wheel Legs|Replacement A20 5th|The CURT A20 5th wheel hitch offers smoother, quieter towing for your home-away-from-home, combining the patented technology of our A-series, an easier mounting system and the power of a 20K 5th wheel hitch. These replacement 5th wheel legs are designed to accept the CURT A20 hitch head. They feature unique alignment pegs and easy-access mounting bolts for simple leg-to-body attachment. These A20 replacement legs offer a gross trailer weight capacity of 20,000 lbs. and come with a highly durable carbide powder coat finish. They also include pins & clips to mount the legs on any industry-standard base rails.|CURT 16906 Replacement Legs for A20 5th Wheel Hitch Head||||2|Available to Order|36.000|612314169061|1|EA|3.2500|14.0000|27.0000|36.0000|PG|36.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||226.8100|320.9500|||||320.9500|242.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16907||N|1|EA|1|EA|20228|Replacement A25; A30 5th Wheel Legs|Replacement A25; A30|These replacement 5th wheel legs are designed to accept the CURT A25 or A30 hitch head (#16180 or #16190). They feature unique alignment pegs and easy-access mounting bolts for simple leg-to-body attachment. These replacement legs offer a gross trailer weight capacity of 30,000 lbs. and come with a highly durable carbide powder coat finish. They also include pins and clips to mount the legs on any industry-standard base rails.|CURT 16907 Replacement Legs for A25 or A30 5th Wheel Hitch Head||||2|Available to Order|37.000|612314169078|1|EA|3.2500|14.0000|27.0000|37.0000|PG|37.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||216.8100|306.9500|||||306.9500|231.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16908||N|1|EA|1|EA|20228|Replacement PowerRide 5th Wheel Legs|Replacement PowerRid|The PowerRide 30K 5th wheel hitch is engineered to give you industry-leading 5th wheel capacity with ergonomic operation. Some of its advanced features include a self-resetting handle, multi-directional head, one-pin head removal and strategic grip points for easier mobility. These replacement 5th wheel legs are designed to accept the CURT PowerRide hitch head. They feature unique alignment pegs and easy-access mounting bolts for simple leg-to-body attachment. These PowerRide replacement legs offer a gross trailer weight capacity of 30,000 lbs. and come with a premium, textured, dark grey teridium finish. They also include pins & clips to mount the legs on any industry-standard base rails.|CURT 16908 Replacement Legs for PowerRide 5th Wheel Hitch Head||||2|Available to Order|35.000|612314051458|1|EA|8.5000|12.0000|28.0000|35.0000|PG|35.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||234.4100|331.9500|||||331.9500|251.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16911||Y|1|EA|1|EA|20219|Custom 5th Wheel Brackets; Select Ford F-150|Custom 5th Wheel Bra|When you purchase a 5th wheel trailer hitch, you expect it to be capable of towing your RV, flatbed or whatever other 5th wheel trailer you own. While a 5th wheel hitch does offer an impressive amount of towing strength, it cannot get far without the proper installation equipment. Engineered for specific makes and models, CURT custom 5th wheel brackets provide the ideal solution for complementing the power of your 5th wheel trailer hitch. A custom 5th wheel bracket features a shape that contours to the frame of your truck and uses pre-drilled holes in the frame wherever possible to make installation quick and easy. Depending on your model of pickup truck, they also reduce or eliminate the need for drilling. These particular custom 5th wheel brackets offer a custom fit for certain model years of the Ford F-150 (see application info to verify fitment). Finished in a durable liquid A-coat, CURT custom 5th wheel brackets are made to last. They include all necessary mounting hardware and are designed to be used in conjunction with CURT industry-standard 5th wheel base rails #16104 or #16204 (base rails sold separately).|CURT 16911 5th Wheel Installation Brackets; Fits Select Ford F-150||||2|Available to Order|36.000|612314169115|1|EA|29.0000|7.0000|8.0000|36.0000|PG|36.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||||||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||281.3000|397.9500|||||397.9500|299.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Bracket
BKDK|CURT|16913||N|1|EA|1|EA|20228|Replacement Q24 5th Wheel Legs|Replacement Q24 5th|The CURT Q24 is the heavyweight champion of 5th wheel hitches. With a gross trailer weight capacity of 24,000 lbs. and a vertical load limit of 6,000 lbs., the Q24 is capable of handling the heaviest of 5th wheel trailers, including deluxe RV and oversize campers. Something that sets the Q24 5th wheel hitch apart from competitive models is its spherical axial bearing that allow the hitch head to pivot in virtually any direction. This means smoother turns, a quieter ride and less strain on your towing equipment and truck. These replacement 5th wheel legs are designed to accept the CURT Q24 hitch head and install in your truck bed with the utmost security and simplicity. The secret to their superior installation is a four-point mounting system that uses solid hitch pins and clips to lock into place. They offer a gross trailer weight capacity of 24,000 lbs. and are the perfect match for the CURT Q24.|CURT 16913 Replacement Legs for Q24 5th Wheel Hitch Head||||A|Available Only While Supplies Last|41.450|612314612130|1|EA|6.5000|12.5000|28.0000|41.4500|PG|41.450|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||179.7500|253.9500|||||253.9500|191.9500|||||||||||||||||||Fifth Wheel Trailer Hitch Mount Leg
BKDK|CURT|16914||N|1|EA|1|EA|1212|Replacement 5th Wheel Top Clips|Replacement 5th Whee|The grand lifestyle that goes hand in hand with 5th wheel towing is made perfect in the details. You can talk all you want about whose RV hogs the most road or whose 5th wheel hitch can handle the most tonnage, but when you get down to it, the best hitch and trailer setup in the world can never reach its full potential without the right accessories to back it up. These replacement 5th wheel top clips are designed to help the hitch head in place and offer a weight capacity of 20,000 lbs.|CURT 16914 Replacement 5th Wheel Top Clips; 20;000 lbs. Capacity||||2|Available to Order|3.650|612314169146|1|EA|2.5000|3.7500|3.7500|3.6500|PG|3.650|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||CN|USD|1|||N|4016996050||4016996050|B|N||1/31/2024 12:00:00 AM||J24|||26.6600|38.9500|||||38.9500|28.9500|||||||||||||||||||Trailer Hitch
